claim_id,policy_id,loss_date,report_date,paid,reserve,status,cause,peril,settlement_date
1686,5908,2023-03-11,2023-03-11,65616.8,0.0,Closed,n/a,Sturm/Hagel,2023-03-25
1687,5913,2021-11-16,2021-11-17,7551.84,0.0,Closed,n/a,Leitungswasser,2022-03-20
1688,5914,2023-05-31,2023-05-31,6984.01,0.0,Closed,n/a,Sturm/Hagel,2023-06-23
1689,5914,2022-09-04,2022-09-06,98363.97,0.0,Closed,n/a,Leitungswasser,2022-11-11
1690,5917,2022-08-29,2022-09-26,145604.13,0.0,Closed,n/a,Feuer,2022-10-09
1691,5930,2022-02-22,2022-02-23,16586.0,0.0,Closed,n/a,Elementar,2022-03-27
1692,5930,2022-04-03,2022-04-03,5351.03,0.0,Closed,n/a,Leitungswasser,2022-05-23
1693,5931,2021-05-08,2021-05-08,13856.94,0.0,Closed,n/a,Leitungswasser,2021-10-30
1694,5935,2021-08-19,2021-09-20,44849.79,0.0,Closed,n/a,Leitungswasser,2021-09-21
1695,5936,2022-12-24,2023-01-09,9617.07,0.0,Closed,n/a,Einbruchdiebstahl,2023-04-08
1696,5940,2022-03-28,2022-04-05,7015.19,0.0,Closed,n/a,Leitungswasser,2022-08-08
1697,5945,2024-06-10,2024-06-11,6384.6,0.0,Closed,n/a,Sturm/Hagel,2024-08-04
1698,5948,2022-08-01,2022-08-01,15108.85,0.0,Closed,n/a,Leitungswasser,2022-08-04
1699,5949,2022-06-22,2022-06-30,7039.39,0.0,Closed,n/a,Leitungswasser,2023-02-07
1700,5950,2021-12-17,2021-12-28,49161.6,0.0,Closed,n/a,Elementar,2021-12-30
1701,5965,2023-01-11,2023-02-04,25039.76,0.0,Closed,n/a,Leitungswasser,2023-03-17
1702,5966,2024-01-04,2024-01-05,334614.21,0.0,Closed,n/a,Elementar,2024-02-10
1703,5969,2022-06-13,2022-06-25,165516.63,0.0,Closed,n/a,Sturm/Hagel,2022-10-23
1704,5981,2021-06-14,2021-06-27,27348.51,0.0,Closed,n/a,Feuer,2021-07-25
1705,5982,2023-03-06,2023-03-07,3703.35,0.0,Closed,n/a,Feuer,2023-08-11
1706,5986,2024-03-12,2024-03-22,22493.47,0.0,Closed,n/a,Sturm/Hagel,2024-04-23
1707,5998,2023-08-11,2023-08-28,12522.43,0.0,Closed,n/a,Leitungswasser,2023-10-27
1708,6002,2024-01-19,2024-01-20,45419.48,0.0,Closed,n/a,Sturm/Hagel,2024-02-22
1709,6016,2022-01-20,2022-01-24,16339.32,0.0,Closed,n/a,Leitungswasser,2022-05-21
1710,6019,2022-07-01,2022-07-05,15865.83,0.0,Closed,n/a,Leitungswasser,2022-08-02
1711,6026,2024-12-07,2024-12-12,8899.49,0.0,Closed,n/a,Einbruchdiebstahl,2024-12-26
1712,6028,2021-09-18,2021-09-23,35142.94,0.0,Closed,n/a,Einbruchdiebstahl,2022-01-26
1713,6033,2023-04-13,2023-04-18,21913.31,0.0,Closed,n/a,Leitungswasser,2023-06-26
1714,6035,2024-11-02,2024-11-10,4038.85,0.0,Closed,n/a,Leitungswasser,2024-11-12
1715,6045,2024-05-04,2024-05-07,35229.49,0.0,Closed,n/a,Leitungswasser,2024-05-08
1716,6049,2022-12-13,2022-12-30,35692.82,0.0,Closed,n/a,Sturm/Hagel,2023-02-03
1717,6054,2023-01-18,2023-02-03,224474.59,0.0,Closed,n/a,Elementar,2023-04-10
1718,6060,2022-09-16,2022-09-16,25108.63,0.0,Closed,n/a,Leitungswasser,2022-09-25
1719,6062,2022-07-26,2022-07-28,50188.17,0.0,Closed,n/a,Einbruchdiebstahl,2022-12-15
1720,6079,2023-06-16,2023-07-11,13188.36,0.0,Closed,n/a,Einbruchdiebstahl,2023-07-11
1721,6080,2022-06-13,2022-06-19,79650.22,0.0,Closed,n/a,Feuer,2023-01-31
1722,6082,2022-09-14,2022-09-20,8290.14,0.0,Closed,n/a,Einbruchdiebstahl,2022-09-24
1723,6084,2024-05-14,2024-05-15,122095.48,0.0,Closed,n/a,Leitungswasser,2024-06-25
1724,6084,2022-02-16,2022-02-17,350883.13,0.0,Closed,n/a,Leitungswasser,2022-04-21
1725,6084,2023-08-08,2023-08-10,44702.47,0.0,Closed,n/a,Sturm/Hagel,2023-09-07
1726,6086,2022-03-24,2022-03-26,5738.43,0.0,Closed,n/a,Sturm/Hagel,2022-06-28
1727,6086,2021-12-22,2021-12-28,50648.27,0.0,Closed,n/a,Sturm/Hagel,2022-01-07
1728,6086,2022-05-16,2022-06-14,6091.11,0.0,Closed,n/a,Leitungswasser,2022-09-08
1729,6092,2021-06-28,2021-07-14,8505.44,0.0,Closed,n/a,Feuer,2021-10-04
1730,6101,2024-03-10,2024-03-11,58546.26,0.0,Closed,n/a,Leitungswasser,2024-03-13
1731,6102,2023-06-26,2023-06-28,19354.6,0.0,Closed,n/a,Sturm/Hagel,2024-02-29
1732,6107,2023-05-06,2023-05-12,16322.94,0.0,Closed,n/a,Feuer,2023-06-10
1733,6110,2024-06-11,2024-06-21,45230.21,0.0,Closed,n/a,Feuer,2024-12-23
1734,6114,2021-09-01,2021-09-14,9636.69,0.0,Closed,n/a,Leitungswasser,2022-03-20
1735,6114,2022-08-29,2022-09-02,4967.07,0.0,Closed,n/a,Elementar,2022-09-22
1736,6114,2022-10-22,2022-11-03,29650.77,0.0,Closed,n/a,Elementar,2022-12-30
1737,6121,2023-04-09,2023-04-10,30720.62,0.0,Closed,n/a,Sturm/Hagel,2023-06-23
1738,6123,2023-06-19,2023-06-20,17731.98,0.0,Closed,n/a,Einbruchdiebstahl,2024-01-04
1739,6123,2024-12-01,2024-12-02,32038.34,0.0,Closed,n/a,Leitungswasser,2024-12-27
1740,6126,2020-08-30,2020-09-07,147971.01,0.0,Closed,n/a,Sturm/Hagel,2020-09-30
1741,6129,2022-11-14,2022-11-21,25238.54,0.0,Closed,n/a,Leitungswasser,2022-11-30
1742,6129,2024-12-05,2024-12-25,159058.07,70816.93,Open,n/a,Feuer,2025-04-11
1743,6130,2020-05-21,2020-05-22,16461.02,0.0,Closed,n/a,Leitungswasser,2020-10-06
1744,6133,2023-08-29,2023-09-12,52864.46,0.0,Closed,n/a,Einbruchdiebstahl,2023-09-15
1745,6139,2021-08-22,2021-09-02,20349.22,0.0,Closed,n/a,Sturm/Hagel,2022-01-17
1746,6158,2023-10-29,2023-11-01,148165.24,0.0,Closed,n/a,Leitungswasser,2023-11-15
1747,6160,2024-06-29,2024-06-29,84736.98,0.0,Closed,n/a,Sturm/Hagel,2024-12-12
1748,6161,2021-03-12,2021-03-16,47763.81,0.0,Closed,n/a,Sturm/Hagel,2021-05-12
1749,6163,2023-12-27,2023-12-30,10176.1,0.0,Closed,n/a,Sturm/Hagel,2024-03-14
1750,6165,2022-01-15,2022-01-20,12656.82,0.0,Closed,n/a,Sturm/Hagel,2022-04-13
1751,6166,2021-11-05,2021-11-14,35119.73,0.0,Closed,n/a,Sturm/Hagel,2022-02-09
1752,6172,2024-05-23,2024-05-23,17604.32,0.0,Closed,n/a,Feuer,2024-05-31
1753,6172,2023-05-11,2023-05-29,17692.2,0.0,Closed,n/a,Leitungswasser,2023-10-20
1754,6173,2021-07-03,2021-07-04,93445.22,0.0,Closed,n/a,Elementar,2021-09-04
1755,6173,2021-01-15,2021-01-23,28895.03,0.0,Closed,n/a,Leitungswasser,2021-05-03
1756,6174,2024-03-03,2024-03-04,30812.91,0.0,Closed,n/a,Leitungswasser,2024-04-15
1757,6175,2024-05-31,2024-06-02,7989.53,0.0,Closed,n/a,Sturm/Hagel,2024-06-19
1758,6176,2024-05-01,2024-05-07,4437.06,0.0,Closed,n/a,Leitungswasser,2024-08-07
1759,6176,2024-08-24,2024-08-26,4249.85,0.0,Closed,n/a,Elementar,2024-10-03
1760,6178,2021-06-09,2021-06-10,6031.85,0.0,Closed,n/a,Leitungswasser,2021-09-02
1761,6184,2024-08-23,2024-09-07,10080.84,0.0,Closed,n/a,Sturm/Hagel,2024-09-19
1762,6187,2023-02-24,2023-02-25,18296.29,0.0,Closed,n/a,Elementar,2023-04-20
1763,6197,2023-07-05,2023-08-16,28911.4,0.0,Closed,n/a,Leitungswasser,2023-12-07
1764,6197,2024-11-18,2024-11-25,13738.2,2295.02,Open,n/a,Elementar,2025-02-09
1765,6203,2023-01-12,2023-01-12,40349.77,0.0,Closed,n/a,Feuer,2023-06-03
1766,6206,2023-05-12,2023-05-20,10561.74,0.0,Closed,n/a,Elementar,2023-05-23
1767,6216,2023-10-09,2023-10-11,11508.75,0.0,Closed,n/a,Feuer,2023-12-02
1768,6217,2022-03-28,2022-04-02,99999.41,0.0,Closed,n/a,Sturm/Hagel,2022-05-22
1769,6237,2023-10-11,2023-10-15,46127.93,0.0,Closed,n/a,Sturm/Hagel,2024-06-13
1770,6237,2024-01-27,2024-02-13,40696.57,0.0,Closed,n/a,Einbruchdiebstahl,2024-04-11
1771,6238,2021-06-26,2021-07-04,5634.52,0.0,Closed,n/a,Sturm/Hagel,2021-07-17
1772,6244,2024-01-14,2024-01-15,2641.92,0.0,Closed,n/a,Leitungswasser,2024-02-13
1773,6256,2021-03-26,2021-03-27,10407.21,0.0,Closed,n/a,Einbruchdiebstahl,2021-03-28
1774,6262,2023-09-03,2023-09-05,26136.71,0.0,Closed,n/a,Leitungswasser,2023-09-07
1775,6268,2021-11-23,2021-11-28,9504.06,0.0,Closed,n/a,Leitungswasser,2021-12-06
1776,6272,2023-09-21,2023-09-28,21757.9,0.0,Closed,n/a,Feuer,2023-10-10
1777,6276,2024-09-26,2024-09-28,10648.39,0.0,Closed,n/a,Leitungswasser,2024-10-28
1778,6278,2023-08-08,2023-08-18,5112.46,0.0,Closed,n/a,Leitungswasser,2023-10-14
1779,6279,2021-07-02,2021-07-02,64479.63,0.0,Closed,n/a,Einbruchdiebstahl,2021-11-15
1780,6284,2023-07-12,2023-07-25,9121.89,0.0,Closed,n/a,Sturm/Hagel,2023-09-17
1781,6286,2024-02-22,2024-02-22,21028.31,0.0,Closed,n/a,Feuer,2024-04-13
1782,6286,2023-07-05,2023-07-12,11598.07,0.0,Closed,n/a,Einbruchdiebstahl,2023-08-13
1783,6290,2024-05-20,2024-06-17,20266.46,0.0,Closed,n/a,Leitungswasser,2024-07-11
1784,6292,2023-08-29,2023-09-14,15434.78,0.0,Closed,n/a,Leitungswasser,2023-10-06
1785,6295,2022-12-09,2023-01-01,44705.13,0.0,Closed,n/a,Sturm/Hagel,2023-03-15
1786,6300,2021-03-28,2021-04-03,13466.49,0.0,Closed,n/a,Sturm/Hagel,2021-04-03
1787,6301,2020-10-04,2020-10-10,4747.74,0.0,Closed,n/a,Sturm/Hagel,2020-12-24
1788,6304,2023-01-07,2023-01-10,6990.63,0.0,Closed,n/a,Leitungswasser,2023-04-07
1789,6304,2022-08-06,2022-08-18,22816.2,0.0,Closed,n/a,Leitungswasser,2022-09-14
1790,6312,2024-01-23,2024-01-23,3197.85,0.0,Closed,n/a,Leitungswasser,2024-03-20
1791,6313,2023-01-26,2023-01-30,14960.9,0.0,Closed,n/a,Leitungswasser,2023-08-01
1792,6315,2021-08-08,2021-08-11,155453.76,0.0,Closed,n/a,Leitungswasser,2021-12-22
1793,6321,2021-12-04,2021-12-04,51167.9,0.0,Closed,n/a,Leitungswasser,2021-12-19
1794,6323,2022-10-29,2022-11-07,134721.16,0.0,Closed,n/a,Sturm/Hagel,2023-03-07
1795,6324,2023-07-02,2023-07-03,37048.51,0.0,Closed,n/a,Einbruchdiebstahl,2023-07-03
1796,6330,2021-01-01,2021-02-19,97248.8,0.0,Closed,n/a,Einbruchdiebstahl,2021-02-21
1797,6340,2021-05-04,2021-05-08,4193.15,0.0,Closed,n/a,Leitungswasser,2021-07-31
1798,6340,2024-02-28,2024-03-13,4340.35,0.0,Closed,n/a,Sturm/Hagel,2024-03-16
1799,6343,2022-10-26,2022-10-26,15917.81,0.0,Closed,n/a,Einbruchdiebstahl,2023-01-23
1800,6345,2022-12-07,2022-12-17,38285.65,0.0,Closed,n/a,Feuer,2023-04-28
1801,6349,2021-06-24,2021-07-02,20158.74,0.0,Closed,n/a,Einbruchdiebstahl,2021-09-07
1802,6352,2023-08-03,2023-08-16,29033.12,0.0,Closed,n/a,Einbruchdiebstahl,2023-08-27
1803,6357,2022-03-06,2022-03-16,4885.85,0.0,Closed,n/a,Leitungswasser,2022-05-05
1804,6377,2024-02-11,2024-02-13,2559.24,0.0,Closed,n/a,Einbruchdiebstahl,2024-11-11
1805,6377,2022-04-07,2022-04-26,11299.95,0.0,Closed,n/a,Sturm/Hagel,2022-08-13
1806,6377,2023-10-23,2023-10-26,20291.07,0.0,Closed,n/a,Einbruchdiebstahl,2023-12-03
1807,6377,2023-11-30,2023-11-30,45311.33,0.0,Closed,n/a,Elementar,2023-12-02
1808,6379,2022-02-15,2022-02-25,18293.64,0.0,Closed,n/a,Leitungswasser,2022-05-12
1809,6379,2022-06-18,2022-06-23,14130.28,0.0,Closed,n/a,Sturm/Hagel,2022-11-06
1810,6380,2022-09-22,2022-09-24,5699.95,0.0,Closed,n/a,Feuer,2022-12-30
1811,6386,2023-03-20,2023-03-23,8144.04,0.0,Closed,n/a,Sturm/Hagel,2023-04-14
1812,6388,2024-07-02,2024-07-09,9586.75,0.0,Closed,n/a,Leitungswasser,2024-09-20
1813,6395,2024-06-22,2024-06-25,4398.06,0.0,Closed,n/a,Feuer,2024-07-18
1814,6396,2023-09-10,2023-09-16,26949.22,0.0,Closed,n/a,Sturm/Hagel,2023-11-05
1815,6397,2024-07-04,2024-07-07,18555.58,0.0,Closed,n/a,Sturm/Hagel,2024-09-10
1816,6403,2021-04-18,2021-05-13,42352.87,0.0,Closed,n/a,Leitungswasser,2021-08-11
1817,6411,2023-04-26,2023-05-01,40536.07,0.0,Closed,n/a,Leitungswasser,2023-05-03
1818,6411,2021-08-05,2021-08-07,6979.76,0.0,Closed,n/a,Leitungswasser,2021-10-15
1819,6413,2023-07-21,2023-08-20,27803.22,0.0,Closed,n/a,Leitungswasser,2023-09-19
1820,6419,2023-05-05,2023-05-05,122200.05,0.0,Closed,n/a,Leitungswasser,2023-05-28
1821,6426,2024-06-28,2024-06-28,40476.74,0.0,Closed,n/a,Leitungswasser,2024-08-10
1822,6428,2024-08-08,2024-08-22,29430.91,14621.71,Open,n/a,Einbruchdiebstahl,2025-01-06
1823,6437,2024-01-23,2024-01-24,12978.66,0.0,Closed,n/a,Leitungswasser,2024-01-30
1824,6437,2023-08-15,2023-08-18,3535.15,0.0,Closed,n/a,Einbruchdiebstahl,2023-11-28
1825,6440,2021-09-02,2021-09-14,31305.86,0.0,Closed,n/a,Feuer,2021-09-28
1826,6442,2023-11-05,2023-11-11,3968.61,0.0,Closed,n/a,Leitungswasser,2023-12-18
1827,6446,2021-10-31,2021-11-09,54581.75,0.0,Closed,n/a,Feuer,2021-11-13
1828,6459,2023-10-18,2023-10-20,15146.35,0.0,Closed,n/a,Elementar,2023-10-23
1829,6464,2024-05-18,2024-05-18,36584.71,0.0,Closed,n/a,Sturm/Hagel,2024-06-23
1830,6471,2023-12-31,2024-01-03,17971.92,0.0,Closed,n/a,Feuer,2024-01-21
1831,6471,2023-10-20,2023-10-30,105706.33,0.0,Closed,n/a,Sturm/Hagel,2023-11-25
1832,6471,2023-04-22,2023-04-27,54538.28,0.0,Closed,n/a,Einbruchdiebstahl,2023-06-23
1833,6473,2023-01-01,2023-01-16,12583.34,0.0,Closed,n/a,Elementar,2023-04-07
1834,6474,2021-12-13,2021-12-16,21186.04,0.0,Closed,n/a,Leitungswasser,2022-01-23
1835,6475,2024-04-07,2024-04-16,15767.74,0.0,Closed,n/a,Sturm/Hagel,2024-07-04
1836,6475,2021-02-19,2021-02-24,58857.44,0.0,Closed,n/a,Sturm/Hagel,2021-03-26
1837,6475,2021-11-16,2021-11-16,11803.95,0.0,Closed,n/a,Leitungswasser,2022-01-17
1838,6480,2023-01-26,2023-02-02,18944.85,0.0,Closed,n/a,Leitungswasser,2023-04-30
1839,6481,2023-12-23,2023-12-28,25099.94,0.0,Closed,n/a,Einbruchdiebstahl,2024-01-30
1840,6482,2023-11-20,2023-11-24,10495.93,0.0,Closed,n/a,Elementar,2023-11-25
1841,6488,2024-06-28,2024-07-03,33479.55,0.0,Closed,n/a,Sturm/Hagel,2024-08-07
1842,6492,2024-06-01,2024-07-11,26783.72,0.0,Closed,n/a,Leitungswasser,2024-07-18
1843,6495,2024-05-31,2024-06-13,20383.59,0.0,Closed,n/a,Feuer,2024-10-19
1844,6495,2023-02-20,2023-02-24,2481.96,0.0,Closed,n/a,Leitungswasser,2023-03-28
1845,6497,2022-05-10,2022-05-26,13921.15,0.0,Closed,n/a,Sturm/Hagel,2022-08-23
1846,6502,2023-03-08,2023-04-12,32796.04,0.0,Closed,n/a,Feuer,2023-04-17
1847,6505,2022-08-14,2022-08-14,349091.43,0.0,Closed,n/a,Leitungswasser,2022-10-19
1848,6505,2021-08-01,2021-08-29,19836.74,0.0,Closed,n/a,Einbruchdiebstahl,2021-09-27
1849,6505,2022-02-18,2022-02-22,7016.76,0.0,Closed,n/a,Leitungswasser,2022-05-07
1850,6508,2021-03-01,2021-03-02,11445.11,0.0,Closed,n/a,Leitungswasser,2021-03-13
1851,6509,2021-10-06,2021-10-07,4657.39,0.0,Closed,n/a,Sturm/Hagel,2021-11-02
1852,6512,2023-03-27,2023-05-27,9948.67,0.0,Closed,n/a,Leitungswasser,2023-10-02
1853,6512,2022-02-17,2022-02-20,1358.02,0.0,Closed,n/a,Sturm/Hagel,2022-04-28
1854,6515,2022-06-17,2022-07-08,72956.39,0.0,Closed,n/a,Elementar,2022-07-22
1855,6519,2020-05-13,2020-05-20,45924.16,0.0,Closed,n/a,Leitungswasser,2020-05-25
1856,6527,2024-02-25,2024-03-17,8953.06,0.0,Closed,n/a,Leitungswasser,2024-04-20
1857,6531,2022-10-09,2022-10-23,25680.03,0.0,Closed,n/a,Leitungswasser,2022-11-28
1858,6531,2021-05-25,2021-06-11,11210.55,0.0,Closed,n/a,Leitungswasser,2021-06-21
1859,6533,2022-10-08,2022-10-30,33373.13,0.0,Closed,n/a,Sturm/Hagel,2022-12-13
1860,6537,2024-04-21,2024-05-01,38891.7,0.0,Closed,n/a,Feuer,2024-05-30
1861,6545,2023-12-24,2023-12-31,109372.98,0.0,Closed,n/a,Sturm/Hagel,2024-07-02
1862,6550,2023-09-07,2023-09-16,9758.52,0.0,Closed,n/a,Feuer,2023-11-09
1863,6576,2024-09-19,2024-10-25,6576.1,0.0,Closed,n/a,Leitungswasser,2024-11-22
1864,6578,2022-12-07,2022-12-16,20942.98,0.0,Closed,n/a,Leitungswasser,2023-03-07
1865,6580,2023-06-13,2023-06-16,48682.16,0.0,Closed,n/a,Einbruchdiebstahl,2023-07-27
1866,6582,2022-06-30,2022-07-08,16373.52,0.0,Closed,n/a,Einbruchdiebstahl,2022-08-23
1867,6582,2022-07-21,2022-07-26,7937.84,0.0,Closed,n/a,Feuer,2022-08-24
1868,6584,2023-09-22,2023-09-22,27857.17,0.0,Closed,n/a,Leitungswasser,2023-10-04
1869,6585,2023-07-19,2023-07-22,4112.06,0.0,Closed,n/a,Leitungswasser,2023-08-15
1870,6592,2022-04-02,2022-04-05,34722.13,0.0,Closed,n/a,Sturm/Hagel,2022-09-21
1871,6594,2023-08-03,2023-08-22,19587.68,0.0,Closed,n/a,Sturm/Hagel,2023-09-17
1872,6598,2024-10-08,2024-10-08,17885.01,0.0,Closed,n/a,Sturm/Hagel,2024-11-18
1873,6600,2024-01-12,2024-01-21,50632.24,0.0,Closed,n/a,Feuer,2024-01-25
1874,6608,2021-07-03,2021-07-06,3961.08,0.0,Closed,n/a,Leitungswasser,2021-07-09
1875,6610,2022-09-18,2022-09-24,28060.98,0.0,Closed,n/a,Leitungswasser,2022-10-02
1876,6614,2022-10-18,2022-10-19,2361.16,0.0,Closed,n/a,Leitungswasser,2022-12-09
1877,6614,2022-07-20,2022-07-25,6794.04,0.0,Closed,n/a,Sturm/Hagel,2022-08-29
1878,6617,2024-08-04,2024-08-13,3939.83,0.0,Closed,n/a,Elementar,2024-09-01
1879,6617,2024-05-21,2024-05-21,17589.84,0.0,Closed,n/a,Leitungswasser,2024-06-18
1880,6624,2023-11-12,2023-11-18,16313.08,0.0,Closed,n/a,Leitungswasser,2023-12-14
1881,6632,2024-07-26,2024-08-01,38664.98,0.0,Closed,n/a,Einbruchdiebstahl,2024-09-28
1882,6639,2022-01-26,2022-02-03,19585.44,0.0,Closed,n/a,Einbruchdiebstahl,2022-04-11
1883,6642,2023-01-08,2023-02-01,8625.81,0.0,Closed,n/a,Einbruchdiebstahl,2023-02-03
1884,6645,2023-09-16,2023-09-16,27232.37,0.0,Closed,n/a,Einbruchdiebstahl,2023-11-08
1885,6652,2023-05-15,2023-05-25,43147.44,0.0,Closed,n/a,Einbruchdiebstahl,2023-05-25
1886,6662,2021-03-31,2021-04-03,9113.29,0.0,Closed,n/a,Sturm/Hagel,2022-03-15
1887,6664,2022-01-31,2022-02-26,18625.11,0.0,Closed,n/a,Sturm/Hagel,2022-04-01
1888,6667,2021-04-25,2021-04-30,5213.98,0.0,Closed,n/a,Leitungswasser,2021-05-12
1889,6669,2021-06-27,2021-06-30,8459.97,0.0,Closed,n/a,Sturm/Hagel,2021-06-30
1890,6669,2021-04-22,2021-04-29,7333.97,0.0,Closed,n/a,Sturm/Hagel,2021-07-06
1891,6687,2020-10-13,2020-10-20,2811.42,0.0,Closed,n/a,Sturm/Hagel,2020-12-17
1892,6691,2024-07-20,2024-07-26,3453.53,0.0,Closed,n/a,Sturm/Hagel,2024-08-24
1893,6693,2024-05-20,2024-05-30,1613.23,0.0,Closed,n/a,Leitungswasser,2024-10-10
1894,6694,2021-06-09,2021-06-09,13249.1,0.0,Closed,n/a,Einbruchdiebstahl,2021-06-22
1895,6698,2021-10-07,2021-10-09,29005.43,0.0,Closed,n/a,Sturm/Hagel,2022-01-22
1896,6709,2022-11-08,2022-11-12,18804.62,0.0,Closed,n/a,Leitungswasser,2022-12-14
1897,6712,2022-06-30,2022-07-01,3544.76,0.0,Closed,n/a,Sturm/Hagel,2022-11-15
1898,6712,2023-01-13,2023-01-18,2900.94,0.0,Closed,n/a,Leitungswasser,2023-06-21
1899,6712,2020-04-24,2020-05-02,34636.8,0.0,Closed,n/a,Leitungswasser,2020-07-12
1900,6716,2024-06-27,2024-07-08,1633.42,0.0,Closed,n/a,Leitungswasser,2024-10-10
1901,6716,2024-01-28,2024-01-29,10668.37,0.0,Closed,n/a,Sturm/Hagel,2024-03-23
1902,6717,2024-09-10,2024-09-12,9500.62,0.0,Closed,n/a,Leitungswasser,2024-10-24
1903,6720,2022-06-09,2022-06-11,9805.01,0.0,Closed,n/a,Leitungswasser,2022-07-05
1904,6741,2023-04-27,2023-05-16,120542.26,0.0,Closed,n/a,Elementar,2023-06-08
1905,6743,2020-10-05,2020-11-02,6988.14,0.0,Closed,n/a,Sturm/Hagel,2020-12-16
1906,6749,2021-01-29,2021-02-02,73714.96,0.0,Closed,n/a,Sturm/Hagel,2021-02-03
1907,6752,2023-06-14,2023-06-20,6594.87,0.0,Closed,n/a,Elementar,2023-06-30
1908,6756,2021-12-07,2021-12-20,22472.32,0.0,Closed,n/a,Leitungswasser,2022-03-02
1909,6762,2021-05-15,2021-05-20,4437.17,0.0,Closed,n/a,Sturm/Hagel,2021-09-06
1910,6762,2021-12-17,2021-12-17,76343.94,0.0,Closed,n/a,Leitungswasser,2022-03-20
1911,6766,2022-10-07,2022-10-17,76824.96,0.0,Closed,n/a,Leitungswasser,2022-10-30
1912,6769,2022-01-28,2022-01-29,16189.99,0.0,Closed,n/a,Leitungswasser,2022-03-08
1913,6771,2024-01-03,2024-01-08,33054.32,0.0,Closed,n/a,Sturm/Hagel,2024-01-18
1914,6772,2022-11-05,2022-11-06,12765.16,0.0,Closed,n/a,Leitungswasser,2023-02-21
1915,6772,2023-01-30,2023-01-31,4200.16,0.0,Closed,n/a,Einbruchdiebstahl,2023-10-01
1916,6773,2022-12-05,2022-12-12,16628.77,0.0,Closed,n/a,Leitungswasser,2022-12-16
1917,6777,2023-09-20,2023-09-30,3808.39,0.0,Closed,n/a,Elementar,2023-10-06
1918,6778,2023-04-18,2023-05-07,7577.37,0.0,Closed,n/a,Leitungswasser,2023-05-19
1919,6782,2022-03-02,2022-03-17,27337.81,0.0,Closed,n/a,Sturm/Hagel,2022-04-10
1920,6787,2022-04-22,2022-04-22,10903.92,0.0,Closed,n/a,Leitungswasser,2022-05-28
1921,6787,2022-04-12,2022-05-12,7581.14,0.0,Closed,n/a,Leitungswasser,2022-12-24
1922,6797,2024-09-10,2024-09-11,64822.39,0.0,Closed,n/a,Leitungswasser,2024-12-13
1923,6813,2021-03-07,2021-04-22,105936.87,0.0,Closed,n/a,Leitungswasser,2021-08-26
1924,6816,2022-02-27,2022-03-15,40925.72,0.0,Closed,n/a,Einbruchdiebstahl,2022-05-08
1925,6820,2021-08-31,2021-09-05,113197.0,0.0,Closed,n/a,Leitungswasser,2022-08-30
1926,6834,2021-09-20,2021-09-28,83763.22,0.0,Closed,n/a,Leitungswasser,2021-10-29
1927,6836,2021-01-05,2021-01-06,3035.18,0.0,Closed,n/a,Feuer,2021-01-27
1928,6837,2021-02-20,2021-02-21,8404.97,0.0,Closed,n/a,Elementar,2021-03-08
1929,6842,2020-08-08,2020-09-12,13721.54,0.0,Closed,n/a,Sturm/Hagel,2020-09-29
1930,6842,2020-05-14,2020-05-29,13608.43,0.0,Closed,n/a,Leitungswasser,2020-09-20
1931,6843,2022-09-20,2022-09-24,54151.75,0.0,Closed,n/a,Feuer,2023-03-25
1932,6846,2020-10-23,2020-11-20,103673.46,0.0,Closed,n/a,Elementar,2020-12-08
1933,6846,2020-08-22,2020-08-31,57842.51,0.0,Closed,n/a,Leitungswasser,2020-10-16
1934,6853,2024-09-23,2024-09-28,13369.3,3529.06,Open,n/a,Feuer,2025-01-03
1935,6855,2024-11-23,2024-11-28,16292.27,0.0,Closed,n/a,Leitungswasser,2024-12-13
1936,6858,2023-08-27,2023-09-12,5132.97,0.0,Closed,n/a,Leitungswasser,2024-01-08
1937,6864,2022-09-05,2022-09-15,6844.07,0.0,Closed,n/a,Sturm/Hagel,2022-12-20
1938,6871,2022-12-20,2023-01-06,17768.44,0.0,Closed,n/a,Leitungswasser,2023-04-05
1939,6873,2020-10-05,2020-10-09,49791.39,0.0,Closed,n/a,Leitungswasser,2021-05-20
1940,6875,2023-09-13,2023-09-18,199631.19,0.0,Closed,n/a,Leitungswasser,2023-11-14
1941,6878,2024-03-26,2024-04-26,3302.69,0.0,Closed,n/a,Leitungswasser,2024-05-01
1942,6889,2024-09-20,2024-09-20,3896.55,1701.07,Open,n/a,Leitungswasser,2025-01-08
1943,6894,2023-06-06,2023-06-06,26979.35,0.0,Closed,n/a,Feuer,2023-06-28
1944,6895,2022-07-10,2022-07-11,8844.86,0.0,Closed,n/a,Feuer,2022-08-18
1945,6896,2022-08-31,2022-09-03,11557.73,0.0,Closed,n/a,Feuer,2022-09-15
1946,6897,2022-11-30,2022-12-04,6231.64,0.0,Closed,n/a,Sturm/Hagel,2022-12-19
1947,6899,2022-03-12,2022-03-14,5631.67,0.0,Closed,n/a,Elementar,2022-04-15
1948,6912,2022-12-30,2023-01-04,27439.66,0.0,Closed,n/a,Elementar,2023-04-19
1949,6913,2023-01-02,2023-01-18,13109.46,0.0,Closed,n/a,Leitungswasser,2023-03-04
1950,6915,2023-09-06,2023-09-11,95011.09,0.0,Closed,n/a,Sturm/Hagel,2023-11-16
1951,6929,2021-04-24,2021-05-11,4285.56,0.0,Closed,n/a,Einbruchdiebstahl,2021-07-09
