policy_id,factor_name,factor_level
4296,hochwasserzone,HWZ0
4296,roof_material,Schiefer
4296,heizung,Wärmepumpe
4297,plz_zone,B
4297,baujahr_klasse,1950-1979
4297,dachart,Sattel
4297,nutzung,Vermietet
4297,gebaeudeart,Reihenhaus
4297,sicherungen,Standard
4297,hochwasserzone,HWZ2
4297,roof_material,Schiefer
4297,heizung,Gas
4298,plz_zone,C
4298,baujahr_klasse,1980-1999
4298,dachart,Flach
4298,nutzung,Vermietet
4298,gebaeudeart,Reihenhaus
4298,sicherungen,Erweitert
4298,hochwasserzone,HWZ3
4298,roof_material,Blech
4298,heizung,Oel
4299,plz_zone,D
4299,baujahr_klasse,2000-2009
4299,dachart,Walmdach
4299,nutzung,Vermietet
4299,gebaeudeart,DHH
4299,sicherungen,Standard
4299,hochwasserzone,HWZ0
4299,roof_material,Ziegel
4299,heizung,Wärmepumpe
4300,plz_zone,C
4300,baujahr_klasse,2000-2009
4300,dachart,Walmdach
4300,nutzung,Eigennutzung
4300,gebaeudeart,EFH
4300,sicherungen,Erweitert
4300,hochwasserzone,HWZ0
4300,roof_material,Schiefer
4300,heizung,Oel
4301,plz_zone,B
4301,baujahr_klasse,2000-2009
4301,dachart,Sattel
4301,nutzung,Vermietet
4301,gebaeudeart,DHH
4301,sicherungen,Standard
4301,hochwasserzone,HWZ2
4301,roof_material,Bitumen
4301,heizung,Oel
4302,plz_zone,B
4302,baujahr_klasse,<1950
4302,dachart,Sattel
4302,nutzung,Vermietet
4302,gebaeudeart,Reihenhaus
4302,sicherungen,Erweitert
4302,hochwasserzone,HWZ3
4302,roof_material,Blech
4302,heizung,Wärmepumpe
4303,plz_zone,C
4303,baujahr_klasse,2010+
4303,dachart,Sattel
4303,nutzung,Eigennutzung
4303,gebaeudeart,Reihenhaus
4303,sicherungen,Erweitert
4303,hochwasserzone,HWZ3
4303,roof_material,Bitumen
4303,heizung,Wärmepumpe
4304,plz_zone,B
4304,baujahr_klasse,2010+
4304,dachart,Walmdach
4304,nutzung,Vermietet
4304,gebaeudeart,EFH
4304,sicherungen,Erweitert
4304,hochwasserzone,HWZ2
4304,roof_material,Blech
4304,heizung,Gas
4305,plz_zone,A
4305,baujahr_klasse,1980-1999
4305,dachart,Walmdach
4305,nutzung,Vermietet
4305,gebaeudeart,MFH
4305,sicherungen,Standard
4305,hochwasserzone,HWZ2
4305,roof_material,Blech
4305,heizung,Gas
4306,plz_zone,D
4306,baujahr_klasse,<1950
4306,dachart,Walmdach
4306,nutzung,Eigennutzung
4306,gebaeudeart,MFH
4306,sicherungen,Standard
4306,hochwasserzone,HWZ1
4306,roof_material,Blech
4306,heizung,Fernwärme
4307,plz_zone,C
4307,baujahr_klasse,<1950
4307,dachart,Walmdach
4307,nutzung,Vermietet
4307,gebaeudeart,DHH
4307,sicherungen,Standard
4307,hochwasserzone,HWZ1
4307,roof_material,Schiefer
4307,heizung,Wärmepumpe
4308,plz_zone,A
4308,baujahr_klasse,1950-1979
4308,dachart,Flach
4308,nutzung,Eigennutzung
4308,gebaeudeart,EFH
4308,sicherungen,Erweitert
4308,hochwasserzone,HWZ1
4308,roof_material,Schiefer
4308,heizung,Fernwärme
4309,plz_zone,A
4309,baujahr_klasse,2010+
4309,dachart,Flach
4309,nutzung,Vermietet
4309,gebaeudeart,Reihenhaus
4309,sicherungen,Standard
4309,hochwasserzone,HWZ2
4309,roof_material,Ziegel
4309,heizung,Oel
4310,plz_zone,A
4310,baujahr_klasse,<1950
4310,dachart,Walmdach
4310,nutzung,Eigennutzung
4310,gebaeudeart,EFH
4310,sicherungen,Erweitert
4310,hochwasserzone,HWZ2
4310,roof_material,Schiefer
4310,heizung,Oel
4311,plz_zone,C
4311,baujahr_klasse,2000-2009
4311,dachart,Sattel
4311,nutzung,Eigennutzung
4311,gebaeudeart,DHH
4311,sicherungen,Erweitert
4311,hochwasserzone,HWZ3
4311,roof_material,Schiefer
4311,heizung,Oel
4312,plz_zone,D
4312,baujahr_klasse,1950-1979
4312,dachart,Flach
4312,nutzung,Eigennutzung
4312,gebaeudeart,DHH
4312,sicherungen,Erweitert
4312,hochwasserzone,HWZ0
4312,roof_material,Bitumen
4312,heizung,Gas
4313,plz_zone,C
4313,baujahr_klasse,<1950
4313,dachart,Walmdach
4313,nutzung,Vermietet
4313,gebaeudeart,DHH
4313,sicherungen,Erweitert
4313,hochwasserzone,HWZ3
4313,roof_material,Schiefer
4313,heizung,Gas
4314,plz_zone,B
4314,baujahr_klasse,1980-1999
4314,dachart,Sattel
4314,nutzung,Eigennutzung
4314,gebaeudeart,Reihenhaus
4314,sicherungen,Erweitert
4314,hochwasserzone,HWZ3
4314,roof_material,Schiefer
4314,heizung,Gas
4315,plz_zone,B
4315,baujahr_klasse,1980-1999
4315,dachart,Walmdach
4315,nutzung,Vermietet
4315,gebaeudeart,Reihenhaus
4315,sicherungen,Standard
4315,hochwasserzone,HWZ1
4315,roof_material,Ziegel
4315,heizung,Oel
4316,plz_zone,B
4316,baujahr_klasse,<1950
4316,dachart,Sattel
4316,nutzung,Eigennutzung
4316,gebaeudeart,Reihenhaus
4316,sicherungen,Erweitert
4316,hochwasserzone,HWZ1
4316,roof_material,Bitumen
4316,heizung,Oel
4317,plz_zone,C
4317,baujahr_klasse,2000-2009
4317,dachart,Flach
4317,nutzung,Eigennutzung
4317,gebaeudeart,MFH
4317,sicherungen,Standard
4317,hochwasserzone,HWZ1
4317,roof_material,Blech
4317,heizung,Fernwärme
4318,plz_zone,D
4318,baujahr_klasse,2010+
4318,dachart,Sattel
4318,nutzung,Eigennutzung
4318,gebaeudeart,DHH
4318,sicherungen,Erweitert
4318,hochwasserzone,HWZ2
4318,roof_material,Ziegel
4318,heizung,Oel
4319,plz_zone,D
4319,baujahr_klasse,1950-1979
4319,dachart,Flach
4319,nutzung,Vermietet
4319,gebaeudeart,DHH
4319,sicherungen,Erweitert
4319,hochwasserzone,HWZ3
4319,roof_material,Ziegel
4319,heizung,Oel
4320,plz_zone,C
4320,baujahr_klasse,2000-2009
4320,dachart,Flach
4320,nutzung,Vermietet
4320,gebaeudeart,EFH
4320,sicherungen,Erweitert
4320,hochwasserzone,HWZ0
4320,roof_material,Ziegel
4320,heizung,Oel
4321,plz_zone,B
4321,baujahr_klasse,1950-1979
4321,dachart,Flach
4321,nutzung,Vermietet
4321,gebaeudeart,DHH
4321,sicherungen,Standard
4321,hochwasserzone,HWZ0
4321,roof_material,Blech
4321,heizung,Gas
4322,plz_zone,A
4322,baujahr_klasse,1980-1999
4322,dachart,Flach
4322,nutzung,Vermietet
4322,gebaeudeart,Reihenhaus
4322,sicherungen,Erweitert
4322,hochwasserzone,HWZ3
4322,roof_material,Bitumen
4322,heizung,Oel
4323,plz_zone,B
4323,baujahr_klasse,1980-1999
4323,dachart,Sattel
4323,nutzung,Vermietet
4323,gebaeudeart,DHH
4323,sicherungen,Erweitert
4323,hochwasserzone,HWZ3
4323,roof_material,Ziegel
4323,heizung,Gas
4324,plz_zone,B
4324,baujahr_klasse,1980-1999
4324,dachart,Sattel
4324,nutzung,Eigennutzung
4324,gebaeudeart,EFH
4324,sicherungen,Standard
4324,hochwasserzone,HWZ1
4324,roof_material,Bitumen
4324,heizung,Wärmepumpe
4325,plz_zone,B
4325,baujahr_klasse,<1950
4325,dachart,Walmdach
4325,nutzung,Eigennutzung
4325,gebaeudeart,EFH
4325,sicherungen,Standard
4325,hochwasserzone,HWZ3
4325,roof_material,Schiefer
4325,heizung,Wärmepumpe
4326,plz_zone,C
4326,baujahr_klasse,1950-1979
4326,dachart,Flach
4326,nutzung,Vermietet
4326,gebaeudeart,MFH
4326,sicherungen,Standard
4326,hochwasserzone,HWZ0
4326,roof_material,Bitumen
4326,heizung,Oel
4327,plz_zone,D
4327,baujahr_klasse,1980-1999
4327,dachart,Walmdach
4327,nutzung,Eigennutzung
4327,gebaeudeart,Reihenhaus
4327,sicherungen,Erweitert
4327,hochwasserzone,HWZ0
4327,roof_material,Schiefer
4327,heizung,Wärmepumpe
4328,plz_zone,A
4328,baujahr_klasse,2000-2009
4328,dachart,Walmdach
4328,nutzung,Eigennutzung
4328,gebaeudeart,EFH
4328,sicherungen,Standard
4328,hochwasserzone,HWZ1
4328,roof_material,Blech
4328,heizung,Gas
4329,plz_zone,B
4329,baujahr_klasse,2010+
4329,dachart,Sattel
4329,nutzung,Eigennutzung
4329,gebaeudeart,EFH
4329,sicherungen,Erweitert
4329,hochwasserzone,HWZ1
4329,roof_material,Bitumen
4329,heizung,Fernwärme
4330,plz_zone,A
4330,baujahr_klasse,1950-1979
4330,dachart,Walmdach
4330,nutzung,Vermietet
4330,gebaeudeart,MFH
4330,sicherungen,Standard
4330,hochwasserzone,HWZ3
4330,roof_material,Blech
4330,heizung,Gas
4331,plz_zone,C
4331,baujahr_klasse,1950-1979
4331,dachart,Flach
4331,nutzung,Vermietet
4331,gebaeudeart,Reihenhaus
4331,sicherungen,Erweitert
4331,hochwasserzone,HWZ2
4331,roof_material,Schiefer
4331,heizung,Wärmepumpe
4332,plz_zone,B
4332,baujahr_klasse,1980-1999
4332,dachart,Sattel
4332,nutzung,Eigennutzung
4332,gebaeudeart,DHH
4332,sicherungen,Standard
4332,hochwasserzone,HWZ2
4332,roof_material,Blech
4332,heizung,Wärmepumpe
4333,plz_zone,A
4333,baujahr_klasse,2000-2009
4333,dachart,Flach
4333,nutzung,Vermietet
4333,gebaeudeart,MFH
4333,sicherungen,Erweitert
4333,hochwasserzone,HWZ1
4333,roof_material,Blech
4333,heizung,Gas
4334,plz_zone,C
4334,baujahr_klasse,2000-2009
4334,dachart,Flach
4334,nutzung,Vermietet
4334,gebaeudeart,DHH
4334,sicherungen,Standard
4334,hochwasserzone,HWZ3
4334,roof_material,Bitumen
4334,heizung,Wärmepumpe
4335,plz_zone,C
4335,baujahr_klasse,2010+
4335,dachart,Walmdach
4335,nutzung,Vermietet
4335,gebaeudeart,DHH
4335,sicherungen,Standard
4335,hochwasserzone,HWZ1
4335,roof_material,Blech
4335,heizung,Fernwärme
4336,plz_zone,D
4336,baujahr_klasse,1950-1979
4336,dachart,Walmdach
4336,nutzung,Eigennutzung
4336,gebaeudeart,DHH
4336,sicherungen,Standard
4336,hochwasserzone,HWZ0
4336,roof_material,Ziegel
4336,heizung,Oel
4337,plz_zone,D
4337,baujahr_klasse,<1950
4337,dachart,Sattel
4337,nutzung,Vermietet
4337,gebaeudeart,Reihenhaus
4337,sicherungen,Standard
4337,hochwasserzone,HWZ3
4337,roof_material,Ziegel
4337,heizung,Wärmepumpe
4338,plz_zone,D
4338,baujahr_klasse,1980-1999
4338,dachart,Sattel
4338,nutzung,Vermietet
4338,gebaeudeart,Reihenhaus
4338,sicherungen,Erweitert
4338,hochwasserzone,HWZ3
4338,roof_material,Schiefer
4338,heizung,Wärmepumpe
4339,plz_zone,B
4339,baujahr_klasse,1950-1979
4339,dachart,Walmdach
4339,nutzung,Vermietet
4339,gebaeudeart,MFH
4339,sicherungen,Erweitert
4339,hochwasserzone,HWZ3
4339,roof_material,Ziegel
4339,heizung,Fernwärme
4340,plz_zone,D
4340,baujahr_klasse,1950-1979
4340,dachart,Flach
4340,nutzung,Eigennutzung
4340,gebaeudeart,EFH
4340,sicherungen,Erweitert
4340,hochwasserzone,HWZ3
4340,roof_material,Blech
4340,heizung,Fernwärme
4341,plz_zone,C
4341,baujahr_klasse,2000-2009
4341,dachart,Flach
4341,nutzung,Eigennutzung
4341,gebaeudeart,DHH
4341,sicherungen,Standard
4341,hochwasserzone,HWZ0
4341,roof_material,Bitumen
4341,heizung,Oel
4342,plz_zone,C
4342,baujahr_klasse,2000-2009
4342,dachart,Walmdach
4342,nutzung,Eigennutzung
4342,gebaeudeart,MFH
4342,sicherungen,Standard
4342,hochwasserzone,HWZ3
4342,roof_material,Schiefer
4342,heizung,Fernwärme
4343,plz_zone,D
4343,baujahr_klasse,2010+
4343,dachart,Sattel
4343,nutzung,Eigennutzung
4343,gebaeudeart,EFH
4343,sicherungen,Standard
4343,hochwasserzone,HWZ3
4343,roof_material,Bitumen
4343,heizung,Wärmepumpe
4344,plz_zone,C
4344,baujahr_klasse,2000-2009
4344,dachart,Sattel
4344,nutzung,Eigennutzung
4344,gebaeudeart,DHH
4344,sicherungen,Standard
4344,hochwasserzone,HWZ3
4344,roof_material,Ziegel
4344,heizung,Wärmepumpe
4345,plz_zone,B
4345,baujahr_klasse,2000-2009
4345,dachart,Flach
4345,nutzung,Vermietet
4345,gebaeudeart,EFH
4345,sicherungen,Erweitert
4345,hochwasserzone,HWZ2
4345,roof_material,Bitumen
4345,heizung,Gas
4346,plz_zone,D
4346,baujahr_klasse,2000-2009
4346,dachart,Sattel
4346,nutzung,Eigennutzung
4346,gebaeudeart,MFH
4346,sicherungen,Standard
4346,hochwasserzone,HWZ1
4346,roof_material,Ziegel
4346,heizung,Wärmepumpe
4347,plz_zone,D
4347,baujahr_klasse,1950-1979
4347,dachart,Walmdach
4347,nutzung,Eigennutzung
4347,gebaeudeart,DHH
4347,sicherungen,Standard
4347,hochwasserzone,HWZ0
4347,roof_material,Schiefer
4347,heizung,Wärmepumpe
4348,plz_zone,B
4348,baujahr_klasse,<1950
4348,dachart,Walmdach
4348,nutzung,Vermietet
4348,gebaeudeart,DHH
4348,sicherungen,Erweitert
4348,hochwasserzone,HWZ0
4348,roof_material,Bitumen
4348,heizung,Fernwärme
4349,plz_zone,D
4349,baujahr_klasse,<1950
4349,dachart,Walmdach
4349,nutzung,Vermietet
4349,gebaeudeart,DHH
4349,sicherungen,Standard
4349,hochwasserzone,HWZ3
4349,roof_material,Bitumen
4349,heizung,Oel
4350,plz_zone,B
4350,baujahr_klasse,<1950
4350,dachart,Sattel
4350,nutzung,Eigennutzung
4350,gebaeudeart,MFH
4350,sicherungen,Erweitert
4350,hochwasserzone,HWZ2
4350,roof_material,Bitumen
4350,heizung,Fernwärme
4351,plz_zone,B
4351,baujahr_klasse,2010+
4351,dachart,Sattel
4351,nutzung,Eigennutzung
4351,gebaeudeart,Reihenhaus
4351,sicherungen,Erweitert
4351,hochwasserzone,HWZ1
4351,roof_material,Bitumen
4351,heizung,Wärmepumpe
4352,plz_zone,D
4352,baujahr_klasse,1980-1999
4352,dachart,Walmdach
4352,nutzung,Vermietet
4352,gebaeudeart,Reihenhaus
4352,sicherungen,Standard
4352,hochwasserzone,HWZ2
4352,roof_material,Bitumen
4352,heizung,Fernwärme
4353,plz_zone,B
4353,baujahr_klasse,2000-2009
4353,dachart,Flach
4353,nutzung,Eigennutzung
4353,gebaeudeart,EFH
4353,sicherungen,Standard
4353,hochwasserzone,HWZ1
4353,roof_material,Schiefer
4353,heizung,Wärmepumpe
4354,plz_zone,D
4354,baujahr_klasse,2010+
4354,dachart,Walmdach
4354,nutzung,Vermietet
4354,gebaeudeart,Reihenhaus
4354,sicherungen,Standard
4354,hochwasserzone,HWZ2
4354,roof_material,Ziegel
4354,heizung,Wärmepumpe
4355,plz_zone,D
4355,baujahr_klasse,1980-1999
4355,dachart,Flach
4355,nutzung,Vermietet
4355,gebaeudeart,Reihenhaus
4355,sicherungen,Standard
4355,hochwasserzone,HWZ1
4355,roof_material,Bitumen
4355,heizung,Fernwärme
4356,plz_zone,A
4356,baujahr_klasse,1980-1999
4356,dachart,Sattel
4356,nutzung,Eigennutzung
4356,gebaeudeart,EFH
4356,sicherungen,Erweitert
4356,hochwasserzone,HWZ3
4356,roof_material,Blech
4356,heizung,Oel
4357,plz_zone,D
4357,baujahr_klasse,2000-2009
4357,dachart,Walmdach
4357,nutzung,Vermietet
4357,gebaeudeart,DHH
4357,sicherungen,Standard
4357,hochwasserzone,HWZ2
4357,roof_material,Blech
4357,heizung,Wärmepumpe
4358,plz_zone,D
4358,baujahr_klasse,<1950
4358,dachart,Sattel
4358,nutzung,Eigennutzung
4358,gebaeudeart,DHH
4358,sicherungen,Erweitert
4358,hochwasserzone,HWZ3
4358,roof_material,Bitumen
4358,heizung,Oel
4359,plz_zone,D
4359,baujahr_klasse,1980-1999
4359,dachart,Walmdach
4359,nutzung,Vermietet
4359,gebaeudeart,EFH
4359,sicherungen,Erweitert
4359,hochwasserzone,HWZ0
4359,roof_material,Schiefer
4359,heizung,Wärmepumpe
4360,plz_zone,C
4360,baujahr_klasse,<1950
4360,dachart,Walmdach
4360,nutzung,Vermietet
4360,gebaeudeart,EFH
4360,sicherungen,Erweitert
4360,hochwasserzone,HWZ3
4360,roof_material,Schiefer
4360,heizung,Fernwärme
4361,plz_zone,B
4361,baujahr_klasse,2000-2009
4361,dachart,Sattel
4361,nutzung,Eigennutzung
4361,gebaeudeart,Reihenhaus
4361,sicherungen,Standard
4361,hochwasserzone,HWZ2
4361,roof_material,Blech
4361,heizung,Oel
4362,plz_zone,C
4362,baujahr_klasse,<1950
4362,dachart,Walmdach
4362,nutzung,Eigennutzung
4362,gebaeudeart,MFH
4362,sicherungen,Standard
4362,hochwasserzone,HWZ2
4362,roof_material,Ziegel
4362,heizung,Wärmepumpe
4363,plz_zone,C
4363,baujahr_klasse,2000-2009
4363,dachart,Walmdach
4363,nutzung,Vermietet
4363,gebaeudeart,EFH
4363,sicherungen,Standard
4363,hochwasserzone,HWZ1
4363,roof_material,Schiefer
4363,heizung,Gas
4364,plz_zone,A
4364,baujahr_klasse,1980-1999
4364,dachart,Flach
4364,nutzung,Eigennutzung
4364,gebaeudeart,MFH
4364,sicherungen,Standard
4364,hochwasserzone,HWZ2
4364,roof_material,Ziegel
4364,heizung,Oel
4365,plz_zone,A
4365,baujahr_klasse,<1950
4365,dachart,Sattel
4365,nutzung,Eigennutzung
4365,gebaeudeart,EFH
4365,sicherungen,Standard
4365,hochwasserzone,HWZ0
4365,roof_material,Blech
4365,heizung,Gas
4366,plz_zone,B
4366,baujahr_klasse,1980-1999
4366,dachart,Flach
4366,nutzung,Eigennutzung
4366,gebaeudeart,Reihenhaus
4366,sicherungen,Standard
4366,hochwasserzone,HWZ1
4366,roof_material,Blech
4366,heizung,Wärmepumpe
4367,plz_zone,A
4367,baujahr_klasse,2000-2009
4367,dachart,Walmdach
4367,nutzung,Eigennutzung
4367,gebaeudeart,MFH
4367,sicherungen,Erweitert
4367,hochwasserzone,HWZ2
4367,roof_material,Blech
4367,heizung,Fernwärme
4368,plz_zone,D
4368,baujahr_klasse,1950-1979
4368,dachart,Sattel
4368,nutzung,Eigennutzung
4368,gebaeudeart,DHH
4368,sicherungen,Standard
4368,hochwasserzone,HWZ0
4368,roof_material,Ziegel
4368,heizung,Gas
4369,plz_zone,A
4369,baujahr_klasse,2000-2009
4369,dachart,Sattel
4369,nutzung,Eigennutzung
4369,gebaeudeart,MFH
4369,sicherungen,Standard
4369,hochwasserzone,HWZ0
4369,roof_material,Schiefer
4369,heizung,Fernwärme
4370,plz_zone,A
4370,baujahr_klasse,1950-1979
4370,dachart,Walmdach
4370,nutzung,Vermietet
4370,gebaeudeart,Reihenhaus
4370,sicherungen,Standard
4370,hochwasserzone,HWZ0
4370,roof_material,Ziegel
4370,heizung,Wärmepumpe
4371,plz_zone,C
4371,baujahr_klasse,1950-1979
4371,dachart,Walmdach
4371,nutzung,Eigennutzung
4371,gebaeudeart,EFH
4371,sicherungen,Standard
4371,hochwasserzone,HWZ1
4371,roof_material,Bitumen
4371,heizung,Oel
4372,plz_zone,A
4372,baujahr_klasse,1980-1999
4372,dachart,Sattel
4372,nutzung,Vermietet
4372,gebaeudeart,DHH
4372,sicherungen,Standard
4372,hochwasserzone,HWZ1
4372,roof_material,Bitumen
4372,heizung,Oel
4373,plz_zone,B
4373,baujahr_klasse,1950-1979
4373,dachart,Flach
4373,nutzung,Eigennutzung
4373,gebaeudeart,MFH
4373,sicherungen,Standard
4373,hochwasserzone,HWZ3
4373,roof_material,Blech
4373,heizung,Fernwärme
4374,plz_zone,C
4374,baujahr_klasse,2010+
4374,dachart,Walmdach
4374,nutzung,Vermietet
4374,gebaeudeart,EFH
4374,sicherungen,Standard
4374,hochwasserzone,HWZ1
4374,roof_material,Schiefer
4374,heizung,Oel
4375,plz_zone,A
4375,baujahr_klasse,<1950
4375,dachart,Walmdach
4375,nutzung,Vermietet
4375,gebaeudeart,Reihenhaus
4375,sicherungen,Erweitert
4375,hochwasserzone,HWZ1
4375,roof_material,Bitumen
4375,heizung,Oel
4376,plz_zone,B
4376,baujahr_klasse,2000-2009
4376,dachart,Flach
4376,nutzung,Eigennutzung
4376,gebaeudeart,EFH
4376,sicherungen,Standard
4376,hochwasserzone,HWZ0
4376,roof_material,Schiefer
4376,heizung,Oel
4377,plz_zone,D
4377,baujahr_klasse,1980-1999
4377,dachart,Sattel
4377,nutzung,Eigennutzung
4377,gebaeudeart,DHH
4377,sicherungen,Standard
4377,hochwasserzone,HWZ0
4377,roof_material,Blech
4377,heizung,Gas
4378,plz_zone,B
4378,baujahr_klasse,2010+
4378,dachart,Flach
4378,nutzung,Vermietet
4378,gebaeudeart,EFH
4378,sicherungen,Erweitert
4378,hochwasserzone,HWZ1
4378,roof_material,Blech
4378,heizung,Gas
4379,plz_zone,A
4379,baujahr_klasse,1950-1979
4379,dachart,Flach
4379,nutzung,Vermietet
4379,gebaeudeart,DHH
4379,sicherungen,Erweitert
4379,hochwasserzone,HWZ3
4379,roof_material,Schiefer
4379,heizung,Wärmepumpe
4380,plz_zone,B
4380,baujahr_klasse,2010+
4380,dachart,Sattel
4380,nutzung,Eigennutzung
4380,gebaeudeart,Reihenhaus
4380,sicherungen,Erweitert
4380,hochwasserzone,HWZ0
4380,roof_material,Bitumen
4380,heizung,Wärmepumpe
4381,plz_zone,A
4381,baujahr_klasse,<1950
4381,dachart,Walmdach
4381,nutzung,Eigennutzung
4381,gebaeudeart,DHH
4381,sicherungen,Standard
4381,hochwasserzone,HWZ2
4381,roof_material,Blech
4381,heizung,Gas
4382,plz_zone,B
4382,baujahr_klasse,2000-2009
4382,dachart,Walmdach
4382,nutzung,Eigennutzung
4382,gebaeudeart,MFH
4382,sicherungen,Standard
4382,hochwasserzone,HWZ2
4382,roof_material,Ziegel
4382,heizung,Wärmepumpe
4383,plz_zone,B
4383,baujahr_klasse,2010+
4383,dachart,Sattel
4383,nutzung,Eigennutzung
4383,gebaeudeart,Reihenhaus
4383,sicherungen,Standard
4383,hochwasserzone,HWZ1
4383,roof_material,Blech
4383,heizung,Gas
4384,plz_zone,B
4384,baujahr_klasse,<1950
4384,dachart,Sattel
4384,nutzung,Eigennutzung
4384,gebaeudeart,DHH
4384,sicherungen,Standard
4384,hochwasserzone,HWZ2
4384,roof_material,Ziegel
4384,heizung,Wärmepumpe
4385,plz_zone,B
4385,baujahr_klasse,2010+
4385,dachart,Flach
4385,nutzung,Vermietet
4385,gebaeudeart,DHH
4385,sicherungen,Standard
4385,hochwasserzone,HWZ1
4385,roof_material,Bitumen
4385,heizung,Fernwärme
4386,plz_zone,D
4386,baujahr_klasse,1950-1979
4386,dachart,Walmdach
4386,nutzung,Vermietet
4386,gebaeudeart,Reihenhaus
4386,sicherungen,Erweitert
4386,hochwasserzone,HWZ1
4386,roof_material,Schiefer
4386,heizung,Oel
4387,plz_zone,D
4387,baujahr_klasse,2000-2009
4387,dachart,Walmdach
4387,nutzung,Vermietet
4387,gebaeudeart,Reihenhaus
4387,sicherungen,Standard
4387,hochwasserzone,HWZ1
4387,roof_material,Blech
4387,heizung,Gas
4388,plz_zone,B
4388,baujahr_klasse,<1950
4388,dachart,Flach
4388,nutzung,Vermietet
4388,gebaeudeart,EFH
4388,sicherungen,Standard
4388,hochwasserzone,HWZ2
4388,roof_material,Blech
4388,heizung,Fernwärme
4389,plz_zone,C
4389,baujahr_klasse,1980-1999
4389,dachart,Walmdach
4389,nutzung,Vermietet
4389,gebaeudeart,EFH
4389,sicherungen,Erweitert
4389,hochwasserzone,HWZ3
4389,roof_material,Blech
4389,heizung,Gas
4390,plz_zone,C
4390,baujahr_klasse,2010+
4390,dachart,Sattel
4390,nutzung,Vermietet
4390,gebaeudeart,Reihenhaus
4390,sicherungen,Erweitert
4390,hochwasserzone,HWZ1
4390,roof_material,Ziegel
4390,heizung,Fernwärme
4391,plz_zone,C
4391,baujahr_klasse,2000-2009
4391,dachart,Sattel
4391,nutzung,Eigennutzung
4391,gebaeudeart,Reihenhaus
4391,sicherungen,Standard
4391,hochwasserzone,HWZ3
4391,roof_material,Blech
4391,heizung,Gas
4392,plz_zone,C
4392,baujahr_klasse,2000-2009
4392,dachart,Flach
4392,nutzung,Vermietet
4392,gebaeudeart,Reihenhaus
4392,sicherungen,Standard
4392,hochwasserzone,HWZ0
4392,roof_material,Blech
4392,heizung,Wärmepumpe
4393,plz_zone,C
4393,baujahr_klasse,2000-2009
4393,dachart,Walmdach
4393,nutzung,Eigennutzung
4393,gebaeudeart,Reihenhaus
4393,sicherungen,Standard
4393,hochwasserzone,HWZ1
4393,roof_material,Ziegel
4393,heizung,Gas
4394,plz_zone,D
4394,baujahr_klasse,1980-1999
4394,dachart,Walmdach
4394,nutzung,Vermietet
4394,gebaeudeart,DHH
4394,sicherungen,Standard
4394,hochwasserzone,HWZ0
4394,roof_material,Ziegel
4394,heizung,Gas
4395,plz_zone,D
4395,baujahr_klasse,1950-1979
4395,dachart,Flach
4395,nutzung,Vermietet
4395,gebaeudeart,DHH
4395,sicherungen,Standard
4395,hochwasserzone,HWZ1
4395,roof_material,Schiefer
4395,heizung,Gas
4396,plz_zone,A
4396,baujahr_klasse,2010+
4396,dachart,Walmdach
4396,nutzung,Eigennutzung
4396,gebaeudeart,DHH
4396,sicherungen,Standard
4396,hochwasserzone,HWZ1
4396,roof_material,Bitumen
4396,heizung,Gas
4397,plz_zone,D
4397,baujahr_klasse,1950-1979
4397,dachart,Sattel
4397,nutzung,Eigennutzung
4397,gebaeudeart,DHH
4397,sicherungen,Erweitert
4397,hochwasserzone,HWZ3
4397,roof_material,Schiefer
4397,heizung,Oel
4398,plz_zone,C
4398,baujahr_klasse,2000-2009
4398,dachart,Flach
4398,nutzung,Eigennutzung
4398,gebaeudeart,MFH
4398,sicherungen,Standard
4398,hochwasserzone,HWZ1
4398,roof_material,Bitumen
4398,heizung,Fernwärme
4399,plz_zone,C
4399,baujahr_klasse,1950-1979
4399,dachart,Sattel
4399,nutzung,Eigennutzung
4399,gebaeudeart,Reihenhaus
4399,sicherungen,Standard
4399,hochwasserzone,HWZ3
4399,roof_material,Bitumen
4399,heizung,Oel
4400,plz_zone,D
4400,baujahr_klasse,<1950
4400,dachart,Walmdach
4400,nutzung,Vermietet
4400,gebaeudeart,DHH
4400,sicherungen,Standard
4400,hochwasserzone,HWZ3
4400,roof_material,Blech
4400,heizung,Wärmepumpe
4401,plz_zone,B
4401,baujahr_klasse,2010+
4401,dachart,Sattel
4401,nutzung,Eigennutzung
4401,gebaeudeart,EFH
