policy_id,product,partner,start_date,end_date,state,sum_insured,deductible,channel,premium_gross,premium_net
5526,Wohngebaeude,PartnerA,2021-02-03,2024-02-07,active,167000,500,Vergleichsportal,142.8,120.0
5527,Wohngebaeude,PartnerA,2022-02-11,2023-08-17,active,589000,300,Makler,452.94,380.62
5528,Wohngebaeude,PartnerB,2020-01-23,2021-07-27,active,451000,300,Makler,271.9,228.49
5529,Wohngebaeude,PartnerA,2020-08-20,2023-10-28,active,411000,150,Makler,313.65,263.57
5530,Wohngebaeude,PartnerB,2023-03-12,2024-12-31,active,957000,150,Direkt,557.79,468.73
5531,Wohngebaeude,PartnerA,2021-04-04,2024-10-24,active,658000,300,Direkt,654.65,550.13
5532,Wohngebaeude,PartnerB,2023-06-19,2024-11-04,active,589000,500,Makler,354.7,298.07
5533,Wohngebaeude,PartnerA,2022-05-08,2024-12-31,auto_issued,239000,150,Makler,230.4,193.61
5534,Wohngebaeude,PartnerB,2022-05-07,2024-11-22,active,520000,150,Makler,382.37,321.32
5535,Wohngebaeude,PartnerA,2023-09-07,2024-10-19,active,702000,500,Vergleichsportal,634.57,533.25
5536,Wohngebaeude,PartnerA,2021-01-11,2022-12-23,auto_issued,284000,150,Makler,279.03,234.48
5537,Wohngebaeude,PartnerB,2020-05-09,2023-04-22,active,851000,150,Direkt,799.92,672.2
5538,Wohngebaeude,PartnerB,2022-01-26,2024-12-31,active,173000,300,Makler,179.08,150.49
5539,Wohngebaeude,PartnerA,2023-12-06,2024-12-31,auto_issued,536000,150,Makler,335.5,281.93
5540,Wohngebaeude,PartnerA,2020-07-16,2024-02-10,cancelled,481000,150,Makler,424.98,357.13
5541,Wohngebaeude,PartnerB,2020-01-02,2022-12-29,active,291000,150,Direkt,189.56,159.29
5542,Wohngebaeude,PartnerA,2022-01-05,2023-07-01,active,400000,500,Makler,215.43,181.03
5543,Wohngebaeude,PartnerA,2020-03-14,2022-09-04,cancelled,911000,150,Makler,599.88,504.1
5544,Wohngebaeude,PartnerC,2021-03-06,2024-12-31,active,515000,300,Direkt,299.58,251.75
5545,Wohngebaeude,PartnerB,2020-11-08,2024-02-09,active,284000,500,Makler,282.68,237.55
5546,Wohngebaeude,PartnerB,2021-10-09,2023-01-14,active,453000,150,Makler,463.93,389.86
5547,Wohngebaeude,PartnerC,2021-11-08,2023-08-29,active,854000,300,Makler,741.91,623.45
5548,Wohngebaeude,PartnerA,2021-11-24,2023-04-13,active,425000,300,Makler,465.79,391.42
5549,Wohngebaeude,PartnerB,2021-02-01,2022-08-07,active,277000,150,Makler,271.61,228.24
5550,Wohngebaeude,PartnerA,2020-04-06,2021-12-18,active,540000,150,Makler,408.91,343.62
5551,Wohngebaeude,PartnerA,2021-01-21,2023-05-13,active,298000,300,Makler,224.42,188.59
5552,Wohngebaeude,PartnerA,2022-03-13,2024-12-31,active,198000,300,Makler,142.8,120.0
5553,Wohngebaeude,PartnerA,2022-05-29,2023-08-07,cancelled,390000,150,Makler,432.27,363.25
5554,Wohngebaeude,PartnerC,2022-12-24,2024-12-31,auto_issued,477000,500,Makler,352.01,295.81
5555,Wohngebaeude,PartnerC,2023-09-29,2024-12-31,active,894000,1000,Makler,631.03,530.28
5556,Wohngebaeude,PartnerB,2022-08-06,2024-12-31,active,340000,300,Makler,178.29,149.82
5557,Wohngebaeude,PartnerC,2022-02-15,2024-12-31,active,889000,150,Vergleichsportal,990.64,832.47
5558,Wohngebaeude,PartnerC,2021-08-11,2024-10-28,active,235000,500,Makler,142.8,120.0
5559,Wohngebaeude,PartnerC,2021-03-17,2023-05-12,active,901000,150,Makler,954.5,802.1
5560,Wohngebaeude,PartnerA,2023-05-17,2024-12-31,auto_issued,715000,150,Makler,727.36,611.23
5561,Wohngebaeude,PartnerB,2021-10-14,2023-01-14,active,585000,150,Vergleichsportal,620.74,521.63
5562,Wohngebaeude,PartnerA,2020-06-30,2022-08-22,active,816000,300,Makler,708.62,595.48
5563,Wohngebaeude,PartnerC,2023-02-15,2024-12-31,auto_issued,593000,150,Makler,646.74,543.48
5564,Wohngebaeude,PartnerA,2021-10-17,2024-12-31,active,332000,500,Direkt,273.55,229.87
5565,Wohngebaeude,PartnerA,2020-06-15,2022-11-30,active,231000,150,Direkt,197.96,166.35
5566,Wohngebaeude,PartnerB,2021-01-19,2022-11-30,auto_issued,819000,150,Makler,574.65,482.9
5567,Wohngebaeude,PartnerA,2022-05-26,2023-11-13,active,155000,300,Makler,142.8,120.0
5568,Wohngebaeude,PartnerA,2020-08-18,2022-02-20,active,187000,150,Makler,197.64,166.08
5569,Wohngebaeude,PartnerA,2021-02-13,2022-08-10,active,415000,500,Makler,232.35,195.25
5570,Wohngebaeude,PartnerC,2020-04-11,2023-09-23,cancelled,290000,500,Makler,268.04,225.24
5571,Wohngebaeude,PartnerA,2022-11-11,2024-12-31,active,888000,300,Makler,788.93,662.97
5572,Wohngebaeude,PartnerB,2022-01-31,2024-12-31,active,266000,500,Makler,226.77,190.56
5573,Wohngebaeude,PartnerA,2022-05-02,2024-12-31,cancelled,610000,300,Makler,636.14,534.57
5574,Wohngebaeude,PartnerB,2023-09-01,2024-12-31,active,468000,150,Makler,421.52,354.22
5575,Wohngebaeude,PartnerC,2020-07-08,2022-11-05,active,424000,300,Vergleichsportal,382.48,321.41
5576,Wohngebaeude,PartnerA,2023-12-13,2024-12-31,auto_issued,811000,150,Makler,885.11,743.79
5577,Wohngebaeude,PartnerA,2023-08-04,2024-12-31,active,752000,500,Makler,806.89,678.06
5578,Wohngebaeude,PartnerA,2021-10-27,2024-05-27,active,611000,150,Makler,568.61,477.82
5579,Wohngebaeude,PartnerA,2021-06-24,2023-08-13,active,398000,150,Makler,424.6,356.81
5580,Wohngebaeude,PartnerB,2022-12-19,2024-07-28,active,987000,300,Makler,976.38,820.49
5581,Wohngebaeude,PartnerA,2022-06-04,2024-12-31,active,949000,1000,Direkt,891.75,749.37
5582,Wohngebaeude,PartnerB,2023-02-16,2024-07-26,active,904000,150,Makler,607.79,510.75
5583,Wohngebaeude,PartnerA,2021-07-13,2022-08-23,auto_issued,303000,150,Makler,259.32,217.92
5584,Wohngebaeude,PartnerC,2020-05-16,2022-07-22,active,592000,300,Makler,626.62,526.57
5585,Wohngebaeude,PartnerC,2020-11-17,2022-06-13,auto_issued,833000,500,Makler,764.24,642.22
5586,Wohngebaeude,PartnerA,2022-07-04,2024-12-31,auto_issued,254000,500,Makler,168.88,141.92
5587,Wohngebaeude,PartnerA,2023-05-09,2024-12-31,cancelled,611000,150,Makler,478.19,401.84
5588,Wohngebaeude,PartnerC,2023-05-09,2024-12-31,active,539000,300,Makler,509.86,428.45
5589,Wohngebaeude,PartnerB,2022-09-02,2024-12-31,auto_issued,207000,150,Makler,147.29,123.77
5590,Wohngebaeude,PartnerA,2021-12-11,2024-01-02,active,483000,300,Makler,445.57,374.43
5591,Wohngebaeude,PartnerA,2023-03-03,2024-11-17,active,335000,500,Makler,209.26,175.85
5592,Wohngebaeude,PartnerA,2021-10-15,2024-01-15,active,960000,150,Vergleichsportal,1023.72,860.27
5593,Wohngebaeude,PartnerC,2022-12-11,2024-09-21,active,593000,300,Makler,580.35,487.69
5594,Wohngebaeude,PartnerC,2023-04-13,2024-09-03,active,957000,500,Makler,1001.66,841.73
5595,Wohngebaeude,PartnerA,2020-06-30,2022-11-08,active,626000,150,Makler,551.77,463.67
5596,Wohngebaeude,PartnerA,2023-04-11,2024-12-31,cancelled,637000,500,Makler,481.81,404.88
5597,Wohngebaeude,PartnerA,2023-10-18,2024-12-31,active,615000,300,Direkt,393.24,330.45
5598,Wohngebaeude,PartnerC,2021-09-23,2024-02-18,active,370000,300,Makler,328.37,275.94
5599,Wohngebaeude,PartnerB,2020-02-19,2021-03-06,active,231000,150,Makler,255.04,214.32
5600,Wohngebaeude,PartnerA,2020-03-19,2023-04-25,auto_issued,946000,150,Makler,593.01,498.33
5601,Wohngebaeude,PartnerC,2022-08-20,2024-12-31,active,367000,300,Direkt,390.12,327.83
5602,Wohngebaeude,PartnerB,2021-10-14,2024-12-31,active,298000,150,Makler,169.48,142.42
5603,Wohngebaeude,PartnerB,2020-01-24,2021-11-27,cancelled,360000,150,Makler,291.85,245.25
5604,Wohngebaeude,PartnerA,2023-07-09,2024-12-31,active,454000,150,Makler,492.66,414.0
5605,Wohngebaeude,PartnerB,2023-06-18,2024-10-26,active,976000,1000,Vergleichsportal,749.81,630.09
5606,Wohngebaeude,PartnerB,2023-05-12,2024-12-31,auto_issued,902000,500,Makler,519.45,436.51
5607,Wohngebaeude,PartnerA,2021-11-14,2024-04-04,active,810000,150,Vergleichsportal,850.78,714.94
5608,Wohngebaeude,PartnerA,2021-03-17,2023-02-17,active,839000,1000,Makler,833.59,700.5
5609,Wohngebaeude,PartnerB,2022-02-27,2023-05-24,active,500000,150,Direkt,347.34,291.88
5610,Wohngebaeude,PartnerC,2021-08-04,2024-01-21,active,526000,300,Makler,278.67,234.18
5611,Wohngebaeude,PartnerC,2020-07-03,2022-03-29,active,472000,150,Direkt,469.4,394.45
5612,Wohngebaeude,PartnerA,2020-09-09,2021-12-02,cancelled,658000,300,Makler,701.83,589.77
5613,Wohngebaeude,PartnerA,2021-09-23,2024-12-31,active,958000,300,Makler,509.02,427.75
5614,Wohngebaeude,PartnerB,2021-06-10,2024-02-08,cancelled,224000,300,Makler,142.8,120.0
5615,Wohngebaeude,PartnerC,2022-02-16,2024-12-31,auto_issued,741000,150,Direkt,742.26,623.75
5616,Wohngebaeude,PartnerB,2023-04-01,2024-12-31,active,935000,150,Vergleichsportal,879.22,738.84
5617,Wohngebaeude,PartnerA,2021-02-05,2022-09-20,cancelled,866000,300,Makler,539.42,453.29
5618,Wohngebaeude,PartnerA,2022-09-01,2024-12-31,active,923000,150,Makler,522.99,439.49
5619,Wohngebaeude,PartnerA,2021-05-08,2024-02-11,active,898000,150,Makler,631.89,531.0
5620,Wohngebaeude,PartnerB,2021-11-11,2023-06-02,auto_issued,935000,150,Makler,596.73,501.45
5621,Wohngebaeude,PartnerA,2020-10-26,2024-08-15,active,422000,500,Makler,407.33,342.29
5622,Wohngebaeude,PartnerC,2023-12-23,2024-12-31,auto_issued,200000,150,Makler,142.8,120.0
5623,Wohngebaeude,PartnerA,2023-04-26,2024-12-31,active,894000,1000,Vergleichsportal,665.44,559.19
5624,Wohngebaeude,PartnerC,2022-05-13,2024-12-31,active,221000,150,Makler,142.8,120.0
5625,Wohngebaeude,PartnerA,2022-09-13,2024-12-31,auto_issued,648000,150,Direkt,424.87,357.03
5626,Wohngebaeude,PartnerB,2021-04-06,2024-12-08,active,758000,300,Makler,817.18,686.71
5627,Wohngebaeude,PartnerA,2022-07-10,2024-12-31,active,675000,300,Makler,377.47,317.2
5628,Wohngebaeude,PartnerA,2023-07-29,2024-12-31,auto_issued,423000,1000,Makler,216.28,181.75
5629,Wohngebaeude,PartnerA,2020-12-25,2022-07-19,active,751000,150,Makler,706.96,594.08
5630,Wohngebaeude,PartnerA,2021-02-18,2022-07-28,active,201000,500,Makler,142.8,120.0
5631,Wohngebaeude,PartnerA,2023-04-06,2024-12-31,active,311000,300,Makler,247.66,208.12
5632,Wohngebaeude,PartnerC,2021-11-25,2024-12-31,active,982000,150,Direkt,762.29,640.58
5633,Wohngebaeude,PartnerB,2020-03-18,2021-11-04,auto_issued,467000,500,Makler,396.9,333.53
5634,Wohngebaeude,PartnerC,2022-09-30,2024-12-31,active,646000,150,Makler,439.35,369.2
5635,Wohngebaeude,PartnerC,2022-06-03,2024-12-31,active,450000,300,Makler,455.92,383.13
5636,Wohngebaeude,PartnerA,2022-10-29,2024-12-31,cancelled,907000,150,Makler,938.26,788.45
5637,Wohngebaeude,PartnerA,2020-03-14,2022-12-27,active,175000,500,Makler,142.8,120.0
5638,Wohngebaeude,PartnerA,2022-07-03,2024-10-03,active,909000,300,Makler,503.43,423.05
5639,Wohngebaeude,PartnerC,2022-06-14,2024-01-27,active,391000,150,Makler,283.87,238.55
5640,Wohngebaeude,PartnerA,2022-05-12,2024-12-31,auto_issued,473000,1000,Makler,242.72,203.97
5641,Wohngebaeude,PartnerB,2021-08-19,2024-11-15,auto_issued,352000,300,Makler,261.62,219.85
5642,Wohngebaeude,PartnerB,2022-04-22,2024-12-31,active,372000,1000,Makler,201.05,168.95
5643,Wohngebaeude,PartnerB,2021-01-20,2022-10-28,active,867000,150,Makler,958.6,805.55
5644,Wohngebaeude,PartnerB,2020-06-03,2023-12-05,auto_issued,311000,300,Direkt,243.66,204.76
5645,Wohngebaeude,PartnerA,2020-06-22,2023-11-17,active,956000,500,Makler,659.64,554.32
5646,Wohngebaeude,PartnerB,2022-12-17,2024-12-31,active,918000,150,Makler,653.39,549.07
5647,Wohngebaeude,PartnerA,2022-09-22,2024-01-08,cancelled,759000,150,Vergleichsportal,564.0,473.95
5648,Wohngebaeude,PartnerA,2023-06-28,2024-12-31,active,954000,150,Makler,900.03,756.33
5649,Wohngebaeude,PartnerC,2020-10-19,2022-04-27,active,548000,500,Makler,464.94,390.71
5650,Wohngebaeude,PartnerC,2023-03-03,2024-12-31,active,752000,1000,Makler,485.14,407.68
5651,Wohngebaeude,PartnerB,2023-05-28,2024-12-31,active,665000,150,Makler,386.02,324.39
5652,Wohngebaeude,PartnerA,2023-08-24,2024-12-31,active,734000,150,Direkt,449.57,377.79
5653,Wohngebaeude,PartnerC,2023-02-02,2024-12-31,active,360000,1000,Makler,280.71,235.89
5654,Wohngebaeude,PartnerB,2023-10-31,2024-11-03,active,917000,150,Makler,761.86,640.22
5655,Wohngebaeude,PartnerB,2020-12-21,2022-06-11,active,309000,300,Makler,227.25,190.97
5656,Wohngebaeude,PartnerA,2023-01-28,2024-12-31,active,378000,150,Direkt,412.69,346.8
5657,Wohngebaeude,PartnerC,2022-01-18,2024-05-14,active,739000,300,Makler,475.36,399.46
5658,Wohngebaeude,PartnerA,2020-09-05,2021-12-26,active,665000,150,Vergleichsportal,723.04,607.6
5659,Wohngebaeude,PartnerB,2020-03-24,2022-12-28,active,408000,150,Makler,403.55,339.12
5660,Wohngebaeude,PartnerA,2022-01-12,2023-02-26,active,187000,150,Makler,142.8,120.0
5661,Wohngebaeude,PartnerA,2021-03-14,2024-05-07,active,184000,300,Vergleichsportal,155.38,130.57
5662,Wohngebaeude,PartnerB,2021-06-21,2024-11-14,cancelled,543000,150,Direkt,336.28,282.59
5663,Wohngebaeude,PartnerA,2020-09-29,2023-03-19,active,315000,300,Vergleichsportal,336.69,282.93
5664,Wohngebaeude,PartnerB,2023-05-25,2024-11-13,auto_issued,304000,150,Makler,178.04,149.61
5665,Wohngebaeude,PartnerB,2022-10-27,2024-12-31,active,600000,150,Direkt,345.72,290.52
5666,Wohngebaeude,PartnerB,2022-11-19,2024-12-31,auto_issued,684000,1000,Vergleichsportal,681.57,572.75
5667,Wohngebaeude,PartnerB,2023-08-08,2024-12-31,active,743000,150,Makler,439.15,369.03
5668,Wohngebaeude,PartnerB,2022-12-09,2024-08-25,active,213000,300,Makler,220.48,185.28
5669,Wohngebaeude,PartnerB,2022-03-03,2024-12-31,active,934000,500,Direkt,624.39,524.7
5670,Wohngebaeude,PartnerB,2020-06-08,2022-01-05,active,923000,1000,Makler,906.57,761.82
5671,Wohngebaeude,PartnerB,2023-10-06,2024-12-31,active,912000,150,Vergleichsportal,726.48,610.49
5672,Wohngebaeude,PartnerC,2022-06-12,2024-10-31,active,554000,300,Direkt,537.78,451.92
5673,Wohngebaeude,PartnerB,2021-04-20,2024-07-08,auto_issued,552000,150,Makler,527.47,443.25
5674,Wohngebaeude,PartnerA,2023-05-28,2024-12-31,auto_issued,280000,300,Vergleichsportal,176.73,148.51
5675,Wohngebaeude,PartnerA,2023-12-17,2024-12-31,active,705000,300,Direkt,384.08,322.76
5676,Wohngebaeude,PartnerA,2021-03-31,2024-06-13,active,351000,300,Makler,353.8,297.31
5677,Wohngebaeude,PartnerC,2020-07-31,2022-10-09,active,653000,150,Makler,688.45,578.53
5678,Wohngebaeude,PartnerA,2023-01-20,2024-12-31,active,208000,300,Makler,187.34,157.43
5679,Wohngebaeude,PartnerA,2020-11-28,2022-01-24,active,783000,300,Makler,834.38,701.16
5680,Wohngebaeude,PartnerB,2021-02-21,2022-04-28,active,510000,150,Makler,336.62,282.87
5681,Wohngebaeude,PartnerB,2020-10-06,2021-11-25,active,898000,150,Direkt,633.38,532.25
5682,Wohngebaeude,PartnerB,2023-03-23,2024-12-31,auto_issued,657000,1000,Makler,626.17,526.19
5683,Wohngebaeude,PartnerA,2023-01-27,2024-06-17,active,163000,150,Makler,142.8,120.0
5684,Wohngebaeude,PartnerB,2020-07-27,2023-10-02,active,843000,300,Makler,457.15,384.16
5685,Wohngebaeude,PartnerB,2022-04-03,2024-12-31,active,677000,150,Makler,409.54,344.15
5686,Wohngebaeude,PartnerB,2022-09-07,2024-12-25,active,238000,500,Makler,149.33,125.49
5687,Wohngebaeude,PartnerA,2020-02-19,2022-07-26,cancelled,182000,300,Vergleichsportal,166.11,139.59
5688,Wohngebaeude,PartnerB,2020-04-01,2023-03-23,active,725000,300,Direkt,737.47,619.72
5689,Wohngebaeude,PartnerA,2022-06-18,2024-12-31,cancelled,874000,150,Makler,600.72,504.81
5690,Wohngebaeude,PartnerC,2021-04-27,2023-03-26,active,190000,150,Makler,142.8,120.0
5691,Wohngebaeude,PartnerB,2023-04-09,2024-12-31,active,437000,300,Vergleichsportal,415.1,348.82
5692,Wohngebaeude,PartnerA,2021-07-17,2024-01-06,active,889000,300,Makler,523.78,440.15
5693,Wohngebaeude,PartnerA,2021-07-08,2023-04-09,auto_issued,457000,300,Makler,396.95,333.57
5694,Wohngebaeude,PartnerC,2023-05-07,2024-12-31,active,922000,150,Direkt,878.26,738.03
5695,Wohngebaeude,PartnerA,2023-09-11,2024-12-31,active,516000,150,Makler,373.39,313.77
5696,Wohngebaeude,PartnerB,2020-05-17,2023-10-27,auto_issued,487000,500,Makler,301.52,253.38
5697,Wohngebaeude,PartnerA,2023-09-05,2024-12-31,active,450000,1000,Makler,338.08,284.1
5698,Wohngebaeude,PartnerA,2020-07-11,2022-12-14,active,682000,150,Makler,525.66,441.73
5699,Wohngebaeude,PartnerC,2022-04-06,2024-12-31,active,857000,500,Makler,860.38,723.01
5700,Wohngebaeude,PartnerA,2021-10-24,2024-07-13,active,739000,500,Makler,555.93,467.17
5701,Wohngebaeude,PartnerA,2020-08-23,2023-10-05,active,558000,1000,Makler,493.35,414.58
5702,Wohngebaeude,PartnerB,2022-01-03,2024-12-31,active,440000,500,Makler,374.64,314.82
5703,Wohngebaeude,PartnerB,2022-12-15,2024-12-31,active,439000,300,Makler,237.52,199.6
5704,Wohngebaeude,PartnerA,2020-05-07,2021-12-09,cancelled,180000,500,Makler,163.58,137.46
5705,Wohngebaeude,PartnerB,2021-03-18,2022-09-27,active,170000,300,Makler,184.34,154.91
5706,Wohngebaeude,PartnerB,2023-07-03,2024-09-30,active,533000,300,Makler,318.81,267.91
5707,Wohngebaeude,PartnerC,2022-07-19,2024-12-31,active,884000,150,Direkt,899.03,755.49
5708,Wohngebaeude,PartnerC,2020-12-04,2023-02-28,active,299000,300,Makler,227.47,191.15
5709,Wohngebaeude,PartnerA,2022-06-16,2024-12-31,active,287000,150,Makler,239.99,201.67
5710,Wohngebaeude,PartnerA,2023-03-14,2024-12-31,active,633000,150,Makler,628.68,528.3
5711,Wohngebaeude,PartnerA,2020-08-19,2023-03-13,active,427000,150,Direkt,436.69,366.97
5712,Wohngebaeude,PartnerA,2022-06-19,2024-05-16,active,733000,150,Makler,404.02,339.51
5713,Wohngebaeude,PartnerA,2022-10-27,2024-12-31,active,777000,150,Makler,524.59,440.83
5714,Wohngebaeude,PartnerB,2022-09-08,2024-09-02,active,594000,300,Makler,547.1,459.75
5715,Wohngebaeude,PartnerB,2022-10-24,2024-12-31,active,812000,500,Makler,529.93,445.32
5716,Wohngebaeude,PartnerA,2023-09-01,2024-12-31,active,222000,150,Makler,142.8,120.0
5717,Wohngebaeude,PartnerB,2023-12-18,2024-12-31,active,423000,300,Makler,385.48,323.93
5718,Wohngebaeude,PartnerB,2020-09-19,2022-11-15,active,310000,300,Makler,240.38,202.0
5719,Wohngebaeude,PartnerB,2020-07-14,2023-09-11,active,522000,150,Direkt,362.19,304.36
5720,Wohngebaeude,PartnerA,2020-03-11,2022-07-09,active,648000,500,Makler,378.82,318.34
5721,Wohngebaeude,PartnerC,2020-12-09,2023-03-25,auto_issued,389000,300,Makler,243.11,204.29
5722,Wohngebaeude,PartnerA,2023-11-24,2024-12-31,auto_issued,544000,150,Makler,388.89,326.8
5723,Wohngebaeude,PartnerA,2020-05-10,2022-03-14,active,381000,300,Makler,306.33,257.42
5724,Wohngebaeude,PartnerB,2020-11-28,2024-10-03,active,830000,1000,Makler,583.03,489.94
5725,Wohngebaeude,PartnerA,2022-06-13,2024-12-31,active,310000,150,Makler,273.87,230.14
5726,Wohngebaeude,PartnerB,2021-02-13,2024-12-31,auto_issued,622000,300,Makler,625.81,525.89
5727,Wohngebaeude,PartnerB,2020-08-02,2022-03-27,active,238000,150,Direkt,166.73,140.11
5728,Wohngebaeude,PartnerB,2020-05-12,2022-09-23,cancelled,551000,300,Direkt,505.3,424.62
5729,Wohngebaeude,PartnerA,2020-12-26,2022-02-01,auto_issued,193000,300,Makler,180.12,151.36
5730,Wohngebaeude,PartnerB,2021-08-24,2023-11-22,active,783000,300,Makler,452.38,380.15
5731,Wohngebaeude,PartnerA,2022-05-24,2024-12-31,active,253000,150,Direkt,275.35,231.39
5732,Wohngebaeude,PartnerC,2021-10-03,2024-08-23,active,556000,500,Makler,464.84,390.62
5733,Wohngebaeude,PartnerA,2022-06-06,2023-07-30,active,439000,150,Makler,340.45,286.09
5734,Wohngebaeude,PartnerB,2022-04-22,2024-12-31,active,158000,150,Makler,142.8,120.0
5735,Wohngebaeude,PartnerA,2023-05-03,2024-12-31,cancelled,821000,500,Vergleichsportal,524.31,440.6
5736,Wohngebaeude,PartnerB,2021-11-30,2024-12-31,active,957000,300,Makler,972.1,816.89
5737,Wohngebaeude,PartnerC,2020-07-18,2024-03-09,auto_issued,449000,1000,Direkt,294.99,247.89
5738,Wohngebaeude,PartnerC,2021-11-25,2022-12-13,auto_issued,713000,300,Makler,762.36,640.64
5739,Wohngebaeude,PartnerA,2021-06-08,2024-07-18,cancelled,902000,300,Makler,941.92,791.53
5740,Wohngebaeude,PartnerB,2022-12-05,2024-12-31,active,890000,150,Direkt,684.26,575.01
5741,Wohngebaeude,PartnerA,2022-02-15,2023-02-18,active,834000,150,Makler,597.67,502.24
5742,Wohngebaeude,PartnerC,2020-01-06,2023-02-10,auto_issued,884000,150,Direkt,814.41,684.38
5743,Wohngebaeude,PartnerB,2020-09-28,2024-08-24,auto_issued,657000,1000,Vergleichsportal,644.36,541.48
5744,Wohngebaeude,PartnerC,2021-02-25,2023-08-24,active,425000,500,Makler,369.1,310.17
5745,Wohngebaeude,PartnerA,2021-11-14,2023-10-13,active,771000,150,Makler,855.55,718.95
5746,Wohngebaeude,PartnerA,2021-12-26,2024-10-01,active,392000,150,Direkt,367.75,309.03
5747,Wohngebaeude,PartnerC,2021-03-09,2024-12-31,active,390000,500,Direkt,378.16,317.78
5748,Wohngebaeude,PartnerA,2021-06-16,2024-12-31,active,798000,1000,Makler,425.89,357.89
5749,Wohngebaeude,PartnerA,2022-05-19,2023-06-14,auto_issued,400000,500,Makler,416.79,350.24
5750,Wohngebaeude,PartnerA,2022-10-19,2024-12-31,auto_issued,892000,150,Makler,638.35,536.43
5751,Wohngebaeude,PartnerA,2023-10-05,2024-12-31,active,802000,300,Makler,774.98,651.24
5752,Wohngebaeude,PartnerA,2022-05-25,2023-08-28,active,823000,150,Direkt,490.97,412.58
5753,Wohngebaeude,PartnerB,2020-08-27,2023-10-05,active,283000,150,Direkt,245.51,206.31
5754,Wohngebaeude,PartnerC,2022-05-13,2024-12-07,active,640000,300,Makler,635.13,533.72
5755,Wohngebaeude,PartnerB,2023-09-24,2024-12-31,active,900000,300,Makler,961.87,808.29
5756,Wohngebaeude,PartnerA,2023-01-03,2024-12-31,cancelled,556000,300,Makler,519.48,436.54
5757,Wohngebaeude,PartnerA,2022-03-31,2024-12-31,active,453000,300,Direkt,347.41,291.94
5758,Wohngebaeude,PartnerB,2021-01-04,2024-04-07,auto_issued,854000,150,Vergleichsportal,454.64,382.05
5759,Wohngebaeude,PartnerA,2020-03-12,2021-05-14,active,531000,150,Direkt,288.94,242.81
5760,Wohngebaeude,PartnerA,2020-11-16,2022-11-19,active,574000,150,Makler,413.77,347.71
5761,Wohngebaeude,PartnerA,2023-05-09,2024-12-31,auto_issued,579000,500,Direkt,611.8,514.12
5762,Wohngebaeude,PartnerA,2020-12-22,2022-02-16,active,645000,150,Makler,484.6,407.23
